SK_ID_CURR,TARGET
104435,0.48043734395247034
104445,0.2304187561308556
104458,0.1289762668662234
104460,0.40435899275760223
104466,0.39886247650405493
104472,0.6269784162696277
104473,0.6766048697993545
104479,0.148057338264135
104480,0.2582801972055403
104482,0.7261799973985769
104499,0.16542898330977146
104501,0.16724187845370253
104502,0.40313729672201243
104506,0.4776376417442542
104510,0.18488751572816386
104512,0.43232708261468616
104520,0.6788598080664592
104528,0.41475699613077077
104529,0.2870314653181695
104541,0.3512877577532665
104578,0.22110193799192968
104584,0.6173893030612386
104588,0.5983373748898457
104602,0.6831294463787214
104610,0.2029152660602451
104611,0.6685377108491524
104618,0.5943001278356972
104620,0.35318427303129424
104622,0.23896417199532893
104624,0.3078771243538447
104625,0.5202838885299718
104634,0.5253284172813839
104639,0.43497997534716976
104646,0.2405826222491448
104647,0.33338555740681614
104652,0.2597427686124595
104670,0.5813775334561727
104677,0.4727451801935282
104685,0.5886085096722393
104691,0.39124227528624156
104696,0.4337215793989306
104699,0.20548453438633393
104712,0.6520738050875429
104714,0.4244788871494768
104717,0.3545439148472794
104718,0.16677912353744725
104740,0.36893513186746135
104741,0.39925685853126647
104743,0.17009172457595362
104744,0.3582568536155881
104747,0.6551903384672846
104767,0.5149220491033182
104772,0.8736073265871608
104776,0.7818993278139771
104779,0.2518090976962119
104814,0.19307767977290965
104815,0.44035930744179774
104830,0.5812227020291305
104831,0.6865151462895183
104833,0.6783380989214645
104839,0.3145880951969683
104840,0.4013711641449901
104860,0.5054099018570006
104861,0.45358379302902646
104866,0.4441113625078754
104870,0.30469536749803544
104877,0.4098396377178937
104878,0.24639854838427108
104879,0.33238306610857093
104880,0.38175291537606587
104899,0.4389427040310761
104906,0.4146128133282396
104907,0.5045666521349522
104913,0.4870239428802491
104916,0.5000316426349118
104921,0.3023498623163764
104930,0.35810694564794
104931,0.8190528865698533
104936,0.33940517341889054
104937,0.41300869736050466
104942,0.2364147478959862
104943,0.29705024919743006
104969,0.48640554925952284
104972,0.8001519751036537
104988,0.6420739950257627
105013,0.26137283078730456
105015,0.2930526475868414
105019,0.4191099099557829
105027,0.3708192257499108
105030,0.49635080508874607
105035,0.8043440624649718
105041,0.20503442558416504
105051,0.5027260010217031
105056,0.38509175645354043
105067,0.9198771165257575
105071,0.6168160241017274
105072,0.3104840504452066
105074,0.7208539731889243
105091,0.41273640172053416
105101,0.3168341537459621
105103,0.2471510632917349
105134,0.36615082066451515
105139,0.3005445155937022
105142,0.7459435850513292
105146,0.40921004991189003
105163,0.3836705745665763
105168,0.5570946353298633
105172,0.24575751339320107
105176,0.782687337233615
105195,0.386502864543172
105196,0.7503736036335462
105197,0.13501523418513028
105203,0.3253847561683518
105223,0.5906004453194752
105227,0.6203152294505156
105228,0.14055887495839947
105230,0.7131171619463383
105231,0.5710163836301487
105239,0.3308565196830831
105242,0.49448967279225287
105244,0.36033443737607307
105245,0.5529686058424611
105248,0.4583806593102447
105249,0.4475968825634737
105266,0.6812748311158503
105271,0.8022228547940266
105276,0.3764324614748079
105282,0.3342868844150466
105292,0.5357069279652462
105297,0.12525966489864643
105332,0.42510291896624497
105333,0.39611140027853203
105343,0.33294051624942717
105344,0.3572637887452903
105345,0.6909164211508418
105357,0.3820383596194029
105359,0.46759236253608205
105366,0.415783081956792
105367,0.5571505524165138
105370,0.19690466640320678
105377,0.36018713117898155
105390,0.35471418539062544
105399,0.24167972386506362
105403,0.5381011829222103
105404,0.3414642061107099
105414,0.42936089702184876
105417,0.4545133762626994
105425,0.6559054998268287
105452,0.5287340385898436
105454,0.5952363448962155
105456,0.3829887263362881
105470,0.3918140758595379
105471,0.36044311491568476
105483,0.5255754631591325
105493,0.5548320006547528
105508,0.5978504440693542
105514,0.36989731762420847
105515,0.2294079479784189
105528,0.7388712083089954
105529,0.2849042893145119
105531,0.4516086972901775
105532,0.4971690585854963
105558,0.1892216686793955
105574,0.32885309351111497
105578,0.1407894445735015
105584,0.8046070878212599
105595,0.5342320569804978
105617,0.4532215399433616
105618,0.30268065749869605
105621,0.3899930332884115
105625,0.3762586740421104
105629,0.542567943001229
105630,0.17399120978272123
105634,0.21597462351574534
105635,0.20365782707871538
105641,0.6380656332398532
105647,0.48638872183556614
105648,0.43424192733335765
105655,0.223194188121858
105657,0.25397797091277147
105672,0.4738749288025581
105678,0.6017734199976077
105682,0.3836043632971644
105691,0.34073401015159177
105692,0.30358151996433563
105706,0.47530244430941854
105712,0.4490078065200872
105720,0.3004060651797863
105734,0.18481777632640667
105735,0.29178742570560207
105736,0.530114543573047
105737,0.24991212230511017
105738,0.6714374123647946
105740,0.7775222525927309
105744,0.3107464492729872
105747,0.5205643435949023
105749,0.755841347625162
105754,0.5051621176001025
105758,0.319748281979535
105760,0.37792176635595937
105767,0.6308942998473481
105784,0.6757663206976036
105791,0.3561233083317418
105802,0.43784909677803285
105807,0.7357048909291487
105809,0.21515530777445577
105816,0.37552188371119055
105817,0.25249386196125984
105824,0.5445831333771817
105832,0.5976218864544768
105856,0.3356445528847681
105865,0.2835959514435714
105899,0.6593349758831092
105906,0.15946488219661525
105916,0.4663103057985017
105923,0.4554282718862524
105937,0.5796557117782102
105965,0.19448590254108136
105966,0.6186313340987719
105968,0.3883680823135145
105973,0.26733570138219404
105976,0.6101470540112308
105978,0.38220675319870917
105979,0.3548712712544269
105991,0.29620452497311034
105998,0.5004729537745145
105999,0.3469531395451366
106000,0.7261492097687468
106001,0.47689611330816684
106010,0.4710090174910379
106011,0.4044952577049699
106013,0.6823442454171114
106015,0.287994663451484
106026,0.11889914892884887
106032,0.41416953045511073
106035,0.7180452116867888
106040,0.4001301203990905
106041,0.6550432525435412
106044,0.22008375967884858
106053,0.8461530221441718
106054,0.15434176780865347
106065,0.703493427282157
106081,0.3751610799778716
106083,0.43638044372424767
106087,0.237233882601464
106090,0.5314730014080585
106101,0.2100170146066999
106102,0.3962368569669811
106109,0.625580396473313
106116,0.5412172183904292
106150,0.1593936859012323
106155,0.7100434766175397
106166,0.248413655750148
106176,0.5723065419988063
106189,0.3235768688584388
106199,0.5563153261536573
106205,0.35875589551348425
106206,0.46691435828696476
106211,0.4094838820514119
106214,0.20932381977221676
106216,0.32547854301661855
106217,0.5042666216495373
106225,0.5037578251782627
106249,0.2833722371523823
106256,0.5874793079726743
106258,0.42832663713185365
106261,0.3795417302972642
106262,0.7235823003955615
106264,0.20933653405579644
106271,0.35615777190659287
106276,0.27022158924872164
106277,0.6230875806448571
106286,0.6210009200975264
106293,0.27294345051598945
106295,0.5700237631423292
106296,0.38387077661228114
106297,0.6541847528808167
106298,0.30019741356360763
106311,0.29561460944209916
106314,0.4634696738481259
106320,0.5218216464365517
106334,0.5948249985499742
106346,0.7160964031466316
106347,0.2896545042492794
106349,0.40307947182284404
106354,0.29668655308691166
106360,0.2509179563646727
106373,0.6861985994029854
106377,0.5343186997213968
106386,0.715896629122669
106387,0.37451699339374156
106391,0.12394355691187282
106401,0.643190953436975
106411,0.5940957390414997
106413,0.831655060378724
106426,0.516695548385727
106427,0.37174082825906923
106428,0.5652689718942461
106434,0.43026361728928963
106438,0.5009667093916322
106440,0.4642213948938789
106441,0.4098111434377211
106452,0.6440551499510502
106453,0.5200244572691748
106454,0.34762161817480347
106457,0.5549819215958449
106484,0.3677365474584312
106488,0.6333791293586117
106491,0.6102099120707672
106514,0.661477543979338
106527,0.39442143415655273
106528,0.41599805862822853
106529,0.16325241089850953
106534,0.6696595787494699
106550,0.8662709430838373
106577,0.42822100401852403
106585,0.45567508838427007
106590,0.20714387071240817
106607,0.31951765691374384
106610,0.6055337439648555
106611,0.2665905033500918
106612,0.6359329193553532
106624,0.30374201203833395
106631,0.38066108709492524
106647,0.7576914337561487
106660,0.7157779538942535
106674,0.37930041150850047
106687,0.4221212203463931
106712,0.3241692720178993
106713,0.455240673101202
106717,0.29702818867193914
106720,0.5331652303455324
106721,0.5291402588110273
106724,0.3683237722444161
106735,0.624027717954737
106739,0.5575464464504242
106740,0.5674860058931699
106754,0.5621124989085196
106760,0.7858080514937008
106761,0.30015749891234356
106784,0.5859406660367613
106787,0.4654832502686406
106797,0.19449731577320836
106798,0.5779465454720015
106802,0.5039401797663399
106803,0.5216914744356035
106804,0.8210189886846313
106805,0.4592787436530296
106810,0.5920821181785889
106812,0.7222577988008708
106813,0.4052544881057657
106817,0.4813386141534214
106822,0.249560526521513
106823,0.4104291114727704
106827,0.2353651670492817
106841,0.5808629869416606
106851,0.5021382515830348
106852,0.49554084750214245
106853,0.595845719671027
106854,0.8689898661671414
106861,0.391131948377699
106873,0.5163662149867325
106877,0.2722870059405531
106878,0.26723407483438505
106881,0.6433636942171012
106900,0.17710446056909468
106906,0.3615159480403921
106907,0.5801711539926009
106914,0.6549499463924506
106916,0.3549256969755032
106924,0.15254558093642429
106931,0.23097037510432356
106936,0.6462769417106929
106937,0.6401438257649923
106938,0.3573623046491198
106939,0.4343201015750971
106943,0.43120515292521583
106944,0.5824538005808293
106967,0.3190096626371976
106980,0.38035026511002
106986,0.3819305500407198
106987,0.23643164963675606
106990,0.32338144837985866
107013,0.16590692831942713
107023,0.2565907102490293
107033,0.5543068060193798
107037,0.5595694599864256
107048,0.3355821369618458
107071,0.31728235269919125
107081,0.11548183268862337
107113,0.5353253253305081
107130,0.3753616464948689
107131,0.30605082152860175
107145,0.6094640692165405
107156,0.5306509375655779
107219,0.6361871490951898
107222,0.6509177778630514
107223,0.9060206851178365
107232,0.5298247468560243
107245,0.4562889769361542
107246,0.198345327871469
107247,0.4081041588766109
107256,0.25171914878047036
107259,0.2515356748523119
107260,0.11335154414192627
107279,0.7905163384292778
107280,0.4314639696731981
107281,0.3582450056970118
107285,0.26051643063040103
107329,0.3185091910186643
107337,0.7418055501013985
107349,0.3482669399807414
107350,0.2674858554659353
107351,0.2733600305603858
107359,0.7725274792326129
107391,0.6604646917996393
107394,0.2577397232560723
107395,0.22289895022657938
107406,0.27637313623448284
107416,0.5794622336613949
107417,0.3089399762200512
107418,0.46943804319722926
107419,0.4095198428189055
107444,0.16246149787878306
107445,0.46293360940587486
107446,0.5716104318528409
107460,0.5934609285647081
107470,0.2937894057253207
107475,0.5184330637147595
107520,0.33554959330220785
107526,0.5264370143112108
107527,0.1596228272165363
107530,0.12134410589050912
107532,0.5501396409397066
107534,0.4757016864667599
107535,0.6352943298919771
107554,0.77833176409946
107556,0.22126398536672856
107559,0.660663156517352
107561,0.3516480340222213
107564,0.6842652450671162
107566,0.3130547771398306
107571,0.446340553678831
107590,0.5789810034494666
107602,0.6486256755484086
107625,0.4303528848016659
107626,0.8820430064834731
107635,0.14277814347660073
107636,0.40769091520176887
107645,0.500557208575053
107652,0.8584190850424596
107655,0.1866643059600665
107668,0.30240913979495415
107670,0.32381767556540764
107677,0.1252670107893757
107680,0.62370776126218
107683,0.7605878059478809
107684,0.24842539859691548
107691,0.4327137476518321
107692,0.4740579544158715
107703,0.29712190254471715
107709,0.18527421674764843
107710,0.44307089867821026
107721,0.7945248600331837
107725,0.5867996377239927
107727,0.5358691701058867
107739,0.23679580833943645
107740,0.51907092547061
107741,0.3569648747034612
107747,0.2652943164899592
107765,0.8668725427215426
107768,0.2522955108924691
107775,0.7186544468323581
107782,0.8341672606656396
107790,0.4889848305922518
107801,0.4708262405349869
107807,0.20345533263796362
107811,0.5719563537597663
107817,0.44786545847539266
107826,0.3312118114977645
107838,0.4181334751538561
107839,0.4316953857226996
107843,0.5220275482503961
107847,0.5982104792120075
107849,0.7693836345101219
107850,0.493861911869906
107867,0.47915335810976595
107871,0.5603316466732321
107908,0.302470599648512
107913,0.64337837791421
107927,0.39233173451772724
107931,0.3899846045734247
107955,0.15613153160692775
107962,0.6363606509774967
107977,0.4221805740057863
107978,0.5737078992355538
107993,0.32972557378563605
108010,0.699194647843392
108016,0.31359249234353026
108018,0.8923436160297531
108027,0.7544035816881944
108045,0.5643523188184805
108069,0.6491223788459862
108082,0.3098886006098859
108089,0.34371387665342695
108092,0.3161698178879305
108106,0.3200890632821354
108112,0.42809726651977703
108120,0.6403028916871464
108122,0.7307453404732508
108135,0.6303735368462544
108170,0.19074655185865586
108171,0.4112347735773005
108177,0.30091746065887065
108180,0.5515119657459038
108183,0.2778384147651505
108184,0.371549478995023
108185,0.42232255380026285
108192,0.46011226476574135
108195,0.7888963266502139
108196,0.5326203426444956
108218,0.29290353763424226
108219,0.6612091818490347
108243,0.4768493889027113
108249,0.24763687351653793
108251,0.12896005104078617
108274,0.2741689367222573
108280,0.9123996790511365
108289,0.3290514911237649
108292,0.35110652753407656
108295,0.34402239748867264
